"company","country_of_origin","flavor_rating","grading_year"
"armajaro guatemala, s. a.","Guatemala","3.84",2014
"sustainable harvest","Mexico","3.79",2014
"the coffee source inc.","Colombia","3.67",2014
"blossom valley宸嶧國際","Taiwan","3.75",2013
"blossom valley宸嶧國際","Taiwan","3.75",2013
"unex guatemala, s.a.","Guatemala","3.71",2013
"exportadora de cafe condor s.a","Colombia","3.71",2013
"ecomtrading","Mexico","3.75",2013
"f. gaviña & sons, inc.","Costa Rica","3.79",2012
"finca el morito","Guatemala","3.75",2012
NULL,"Mexico","3.84",2012
"finca los barreales","Mexico","3.79",2012
"unex guatemala, s.a.","Guatemala","3.84",2012
"nucoffee","Brazil","3.75",2012
"eczcafe fino s.a. de c.v.","Mexico","3.88",2012
"nucoffee","Brazil","3.79",2012
"carcafe ltda","Colombia","3.79",2012
"klem organics coffee","Brazil","3.75",2017
"宸嶧國際","Taiwan","3.54",2017
"mercon guatemala s.a.","Guatemala","3.75",2016
"ipanema coffees","Brazil","3.84",2015
"consejo salvadoreño del café","El Salvador","3.84",2015
"cadexsa","Honduras","3.75",2015
"mzuzu coffee planters coop union","Malawi","3.71",2014
"ipanema coffees","Brazil","3.79",2014
"blossom valley宸嶧國際","Taiwan","3.75",2013
NULL,"Mexico","3.79",2013
"kona pacific farmers cooperative","United States (Hawaii)","3.71",2013
NULL,"Mexico","3.79",2012
"siembras vision, s.a. / ing. jorge bolaños","Guatemala","3.75",2012
"finca los barreales","Mexico","3.79",2012
NULL,"Mexico","3.79",2012
"atlantic specialty coffee","El Salvador","3.67",2012
NULL,"Mexico","3.79",2012
"organizaciones de productores de cafe colimense sa de cv","Mexico","3.75",2012
"exportadora de cafe condor s.a","Colombia","3.71",2012
"c.i.racafe & cia s.c.a","Colombia","3.67",2012
"nucoffee","Brazil","3.79",2012
NULL,"Colombia","3.63",2011
"ipanema coffees","Brazil","3.71",2016
"cigrah s.a de c.v","Honduras","3.75",2016
"beneficiadora norteña de cafe, s. a. (bencafe)","Nicaragua","3.75",2016
"tawoca","Tanzania, United Republic Of","3.71",2015
"ibero tanzania","Tanzania, United Republic Of","3.71",2015
"ipanema coffees","Brazil","3.79",2015
"doi tung development project","Thailand","3.71",2015
"cadexsa","Honduras","3.75",2015
"essence coffee","Guatemala","3.71",2015
"bourbon specialty coffees","Brazil","3.75",2015
"tembo coffee company ltd","Tanzania, United Republic Of","3.71",2014
"café andrade, s.a. de c.v.","Mexico","3.67",2014
"lusso coffee lab","Mexico","3.75",2014
"blossom valley宸嶧國際","Taiwan","3.75",2013
"red on tree co., ltd.","Taiwan","3.75",2013
"exportadora de cafe condor s.a","Colombia","3.63",2013
NULL,"Mexico","3.84",2012
"the coffee source inc.","Guatemala","3.88",2012
NULL,"Mexico","3.79",2012
"organizaciones de productores de cafe colimense sa de cv","Mexico","3.84",2012
NULL,"Colombia","3.84",2011
"pt. shriya artha nusantara","Indonesia","3.75",2017
"skn caribecafe ltda","Colombia","3.79",2017
"ipanema coffees","Brazil","3.79",2016
"ipanema coffees","Brazil","3.63",2015
"cafetalera internacional cafinter, s.a.","Costa Rica","3.71",2015
"volcafe/taylorwinch tanzania ltd","Tanzania, United Republic Of","3.67",2015
"ngorogoro convenant estate","Tanzania, United Republic Of","3.75",2015
"cafe politico","Colombia","3.71",2014
"ceca,s.a.","Costa Rica","3.67",2014
"red on tree co., ltd.","Taiwan","3.59",2014
"kona pacific farmers cooperative","United States (Hawaii)","3.79",2012
NULL,"Mexico","3.79",2012
"indigenas de la sierra madre de motozintla san isidro labrador s. de s.s.","Mexico","3.71",2012
NULL,"Mexico","3.75",2012
"royal base corporation","Vietnam","4.0",2012
NULL,"Mexico","3.71",2012
"cqi","United States (Hawaii)","3.75",2012
NULL,"Colombia","3.71",2011
"cigrah s.a de c.v","Honduras","3.75",2017
"cigrah s.a de c.v","Honduras","3.75",2017
"ipanema coffees","Brazil","3.67",2016
"tawoca","Tanzania, United Republic Of","3.67",2015
"kettles coffee roasters","Laos","3.75",2015
"finca estate","Tanzania, United Republic Of","3.71",2014
"mzuzu coffee planters coop union","Malawi","3.71",2014
"red on tree co., ltd.","Taiwan","3.75",2014
"doi tung development project","Thailand","3.75",2014
"coricafe s.a.","Costa Rica","3.63",2014
"beneficio santa rosa s.a.","Honduras","3.67",2014
"racafe & cia s.c.a","Colombia","3.67",2013
"red on tree co., ltd.","Taiwan","3.79",2013
"café do paraíso","Brazil","3.84",2013
NULL,"Mexico","3.67",2012
"nucoffee","Brazil","3.75",2012
"nucoffee","Brazil","3.75",2012
"elfasa, s.a.","Guatemala","3.67",2012
"nucoffee","Brazil","3.75",2012
"coffee resources inc.","Guatemala","3.67",2012
NULL,"Colombia","3.5",2011
"unex guatemala, s.a.","Guatemala","3.75",2017
"unex guatemala, s.a.","Guatemala","3.75",2017
"cigrah s.a de c.v","Honduras","3.75",2017
"volcafe ltda.","Brazil","3.67",2016
"consejo salvadoreño del café","El Salvador","3.79",2015
"asociación nacional del café - anacafe -","Guatemala","3.79",2015
"mcomafa co. ltd","Tanzania, United Republic Of","3.67",2015
"volcafe specialty coffee","Nicaragua","3.71",2014
"lusso coffee lab","Zambia","3.54",2014
"thrive farmers","Honduras","3.67",2014
"blossom valley宸嶧國際","Taiwan","3.75",2013
"finca triunfo verde, s.c.","Mexico","3.75",2013
NULL,"Mexico","3.75",2012
NULL,"Mexico","3.71",2012
NULL,"Mexico","3.79",2012
NULL,"Mexico","3.71",2012
"nucoffee","Brazil","3.79",2012
NULL,"Colombia","3.67",2011
"unex guatemala, s.a.","Guatemala","3.75",2017
"bold coast coffee","Costa Rica","3.67",2017
"volcafe ltda.","Brazil","3.75",2017
"pt. olam indonesia","Indonesia","3.92",2017
"unex guatemala, s.a.","Guatemala","3.75",2016
"ipanema coffees","Brazil","3.79",2015
"ipanema coffees","Brazil","3.5",2015
NULL,"Myanmar","3.79",2015
"agroindustrias unidas de mexico sa de cv","Mexico","3.75",2015
"cadexsa","Honduras","3.75",2015
"cafetalera internacional cafinter, s.a.","Costa Rica","3.75",2015
"taiwan coffee laboratory","Taiwan","3.67",2015
"essence coffee","Indonesia","3.71",2015
"mzuzu coffee planters coop union","Malawi","3.71",2014
"ipanema coffees","Brazil","3.79",2014
"cigrah","Honduras","3.75",2014
"globus coffee","Mexico","3.71",2014
"racafe & cia s.c.a","Colombia","3.75",2013
"kona pacific farmers cooperative","United States (Hawaii)","3.92",2013
"exportadora de cafés carmo de minas ltda","Brazil","3.88",2013
"unex guatemala, s.a.","Guatemala","3.84",2013
NULL,"Mexico","3.67",2012
NULL,"Mexico","3.67",2012
NULL,"Brazil","3.84",2011
NULL,"Colombia","3.75",2011
NULL,"United States (Hawaii)","3.79",2010
"unex guatemala, s.a.","Guatemala","3.75",2017
"sunvirtue co., ltd.","Vietnam","3.54",2015
"ngorogoro convenant estate","Tanzania, United Republic Of","3.71",2015
"cafe politico","Brazil","3.63",2014
NULL,"Mexico","3.75",2012
NULL,"Mexico","3.75",2012
NULL,"Mexico","3.75",2012
"beneficio custepec s.a. de c.v.","Mexico","3.71",2012
"finca las nubes","Mexico","3.71",2012
"exportadora de cafe condor s.a","Colombia","3.71",2011
NULL,"Colombia","3.79",2011
"ipanema coffees","Brazil","3.75",2017
"unex guatemala, s.a.","Guatemala","3.71",2017
"unex guatemala, s.a.","Guatemala","3.67",2017
"cadexsa","Honduras","3.75",2016
"volcafe/taylorwinch tanzania ltd","Tanzania, United Republic Of","3.67",2016
"comercial internacional exportadora, s.a.","Nicaragua","3.75",2016
"racafe & cia s.c.a","Colombia","3.88",2016
"ipanema coffees","Brazil","3.88",2015
"dae ltd company","Tanzania, United Republic Of","3.67",2015
"tembo coffee company ltd","Tanzania, United Republic Of","3.67",2014
"ipanema coffees","Brazil","3.71",2014
"volcafe specialty coffee","Indonesia","3.71",2014
"cigrah","Honduras","3.67",2014
"ceca,s.a.","Costa Rica","3.59",2014
"sustainable harvest","Mexico","3.71",2014
"blossom valley宸嶧國際","Taiwan","3.75",2013
"blossom valley宸嶧國際","Taiwan","3.71",2013
"union ramal santa cruz spr de ri","Mexico","3.71",2013
"finca el morito","Guatemala","3.84",2012
"productora agricola y ganadera finca la suiza, s.p.r. de r.l. de c.v.","Mexico","3.84",2012
NULL,"Mexico","3.63",2012
NULL,"Mexico","3.71",2012
"ecomtrading","Mexico","3.71",2012
"estrategias constructivas corzu, s.a. de c.v.","Mexico","3.79",2012
"cqi","United States (Hawaii)","3.67",2012
"molinos de honduras","Honduras","3.71",2018
"unex guatemala, s.a.","Guatemala","3.71",2017
"taiwan coffee laboratory","Taiwan","3.71",2016
"ceca,s.a.","Costa Rica","3.71",2015
"acacia hills ltd","Tanzania, United Republic Of","3.71",2014
"mzuzu coffee planters coop union","Malawi","3.71",2014
"ipanema coffees","Brazil","3.71",2013
"unex guatemala, s.a.","Guatemala","3.67",2013
"union ramal santa cruz spr de ri","Mexico","3.75",2013
"finca santa cruz","Mexico","3.75",2012
"finca santa cruz","Mexico","3.79",2012
NULL,"Thailand","3.67",2011
NULL,"Thailand","3.67",2011
NULL,"Costa Rica","3.59",2011
"unex guatemala, s.a.","Guatemala","3.79",2017
"exportadora atlantic s.a","Nicaragua","3.71",2017
"cigrah","Honduras","3.75",2017
"unex guatemala, s.a.","Guatemala","3.71",2017
"宸嶧國際","Taiwan","3.71",2015
"aung nay lin htun co., ltd","Myanmar","3.71",2015
"santa laura exportadora de cafe s.l.e.c. s.a.","Costa Rica","3.67",2015
"mzuzu coffee planters coop union","Malawi","3.71",2014
"outspan guatemala s.a.","Guatemala","3.71",2014
"red on tree co., ltd.","Taiwan","3.67",2014
"exportadora de cafés carmo de minas ltda","Brazil","3.75",2014
"haiti coffee","Haiti","3.67",2014
"blossom valley宸嶧國際","Taiwan","3.71",2013
"ecomtrading","Mexico","3.67",2013
"ecomtrading","Mexico","3.71",2012
NULL,"Mexico","3.63",2012
NULL,"Mexico","3.75",2012
NULL,"Mexico","3.71",2012
NULL,"Mexico","3.75",2012
"scai","Indonesia","3.59",2012
"exportadora de cafés carmo de minas ltda","Brazil","3.71",2012
"unex guatemala, s.a.","Guatemala","3.75",2012
NULL,"Colombia","3.71",2011
NULL,"United States (Hawaii)","3.67",2010
"cafes tomari sa de cv","Mexico","3.67",2017
"agricola nueva granada, s.a.","Guatemala","3.67",2016
"cafebras comercio de cafés do brasil sa","Brazil","3.75",2015
"cadexsa","Honduras","3.67",2015
"宸嶧國際","Taiwan","3.88",2014
"mzuzu coffee planters coop union","Malawi","3.59",2014
"ipanema coffees","Brazil","3.75",2014
"cafcom","Guatemala","3.75",2014
"globus coffee","Mexico","3.67",2014
"sustainable harvest","Peru","3.71",2014
"unex guatemala, s.a.","Guatemala","3.67",2013
NULL,"Mexico","3.67",2012
"grupo cafetalero los brujos","Mexico","3.71",2012
"exportadora de cafe condor s.a","Colombia","3.71",2011
NULL,"Colombia","3.67",2011
NULL,"United States (Hawaii)","3.5",2010
"racafe & cia s.c.a","Colombia","3.67",2016
"cigrah s.a de c.v","Honduras","3.75",2016
"ac la laja sa de cv","Mexico","3.71",2016
"cafebras comercio de cafés do brasil sa","Brazil","3.67",2015
"cadexsa","Honduras","3.71",2015
"exportadora de cafés carmo de minas ltda","Brazil","3.67",2014
"s3v international importing","Philippines","3.67",2014
"mzuzu coffee planters coop union","Malawi","3.67",2014
"olam honduras, s.a.","Honduras","3.67",2014
"indigenas de la sierra madre de motozintla san isidro labrador s. de s.s.","Mexico","3.71",2012
NULL,"Mexico","3.63",2012
"klem organics coffee","Brazil","3.79",17
"taiwan coffee laboratory","Taiwan","3.88",2016
"ipanema coffees","Brazil","3.71",2015
"comercial internacional exportadora, s.a.","Nicaragua","3.75",2015
"cadexsa","Honduras","3.59",2015
"essence coffee","Guatemala","3.71",2015
"shangrilla estate ltd","Tanzania, United Republic Of","3.59",2014
"blossom valley宸嶧國際","Taiwan","3.75",2013
"siembras vision, s.a.","Guatemala","3.67",2013
"ecomtrading","Mexico","3.71",2012
"exportadora atlantic s.a","Nicaragua","3.75",2017
"mviwambi coffee farm","Tanzania, United Republic Of","3.59",2015
"exportadora café california","Mexico","3.79",2015
"cafetalera internacional cafinter, s.a.","Costa Rica","3.75",2015
"cigrah","Honduras","3.67",2015
"coffeas co., ltd","Thailand","3.71",2015
"s3v international importing","Philippines","3.63",2015
"taylor winch (t) ltd","Tanzania, United Republic Of","3.59",2014
"r.w.j wallace ltd","Malawi","3.63",2014
"coricafe s.a.","Costa Rica","3.54",2014
"bourbon specialty coffees","Brazil","3.71",2014
"indigenas de la sierra madre de motozintla san isidro labrador s. de s.s.","Mexico","3.63",2012
"the coffee source inc.","Guatemala","3.63",2012
"nucoffee","Brazil","3.67",2012
NULL,"United States (Hawaii)","3.88",2011
"kerchanshe trading plc","Ethiopia","3.67",2017
"garca armazens","Brazil","3.71",2017
"comercial internacional exportadora, s.a.","Nicaragua","3.67",2015
"conscious bean coffee","United States","3.59",2015
"taylor winch (t) ltd","Tanzania, United Republic Of","3.67",2015
"the coffee source inc.","Costa Rica","3.63",2014
"hacienda alto grande, llc.","United States (Puerto Rico)","3.88",2014
"cafetera el grande s.a. de c.v.","Mexico","3.71",2012
NULL,"Mexico","3.63",2012
"comercializadora profesional mexicana s.a. de c.v.","Mexico","3.67",2012
NULL,"Mexico","3.67",2012
"kpfc","United States (Hawaii)","3.71",2012
"bourbon specialty coffees","Brazil","3.63",2018
"soc. coop. cuzcachapa de r.l.","El Salvador","3.54",2017
"bourbon specialty coffees","Brazil","3.59",2016
"unex guatemala, s.a.","Guatemala","3.63",2016
"racafe & cia s.c.a","Colombia","3.75",2016
"unex guatemala, s.a.","Guatemala","3.63",2015
"taiwan coffee laboratory","Taiwan","3.59",2015
"olam honduras, s.a.","Honduras","3.63",2015
"bourbon specialty coffees","Brazil","3.88",2015
"mlimani ngarashi","Tanzania, United Republic Of","3.67",2014
"kyagalanyi coffee ltd","Uganda","3.46",2014
"blossom valley宸嶧國際","Taiwan","3.46",2013
"doi tung development project","Thailand","3.71",2013
"industrializadora de kaffee andes s.a. de c.v.","Mexico","3.67",2012
"organizaciones de productores de cafe colimense sa de cv","Mexico","3.84",2012
"八杞莊園","Taiwan","3.59",2017
"unex guatemala, s.a.","Guatemala","3.84",2017
"c dorman ltd","Kenya","3.79",2017
"grupo santab s.a. de c.v.","Mexico","3.67",2017
"sithar coffee co., ltd.","Myanmar","3.71",2015
"kona pacific farmers cooperative","United States (Hawaii)","3.54",2015
"karatu estate","Tanzania, United Republic Of","3.59",2014
"exportadora de cafés carmo de minas ltda","Brazil","3.67",2014
"宸嶧國際","Taiwan","3.84",2014
"ipanema coffees","Brazil","3.71",2014
"volcafe specialty coffee","Nicaragua","3.54",2014
"armajaro guatemala, s. a.","Guatemala","3.71",2014
"blossom valley宸嶧國際","Taiwan","3.63",2013
"blossom valley宸嶧國際","Taiwan","3.59",2013
"blossom valley宸嶧國際","Taiwan","3.63",2013
NULL,"Mexico","3.67",2012
NULL,"Thailand","3.79",2010
"宸嶧國際","Laos","3.67",2017
"the coffee source inc.","Guatemala","3.63",2014
"productora rural la victoria s.p.r. de r.l.","Mexico","3.54",2012
"café san blas","Mexico","3.63",2012
NULL,"Mexico","3.59",2012
"cqi","United States (Hawaii)","3.67",2012
NULL,"Colombia","3.67",2011
"bourbon specialty coffees","Brazil","3.63",2015
NULL,"Myanmar","3.75",2015
"exportcafe","Guatemala","3.67",2015
"comercial internacional exportadora, s.a.","Nicaragua","3.63",2015
"cigrah s.a de c.v","Honduras","3.67",2015
"essence coffee","Panama","3.67",2015
"cadexsa","Honduras","3.59",2015
"cigrah","Honduras","3.67",2015
"the coffee source inc.","Costa Rica","3.67",2014
NULL,"Mexico","3.67",2012
"haiti coffee","Haiti","3.5",2012
"kona pacific farmers cooperative","United States (Hawaii)","3.67",2011
"宸嶧國際","Taiwan","3.54",2016
"pt. olam indonesia","Indonesia","3.71",2015
"siembras vision, s.a.","Guatemala","3.71",2015
"ceca,s.a.","Costa Rica","3.75",2015
"r.w.j wallace ltd","Malawi","3.63",2014
"cafe don balbino s.c. de r.l. de c.v.","Mexico","3.59",2014
"ecom cca sa","Colombia","3.75",2014
"finca santo tomas pachuj, guatemala","Guatemala","3.59",2013
"unex guatemala, s.a.","Guatemala","3.67",2012
"unex guatemala, s.a.","Guatemala","3.75",2012
NULL,"Colombia","3.63",2011
"bourbon specialty coffees","Brazil","3.63",2016
"exportadora atlantic s.a","Nicaragua","3.75",2016
"burka coffee estate","Tanzania, United Republic Of","3.54",2015
"ipanema coffees","Brazil","3.63",2014
"beneficio santa rosa s.a.","Honduras","3.59",2014
"exportcafe","Guatemala","3.71",2014
NULL,"United States (Hawaii)","3.79",2011
NULL,"Colombia","3.63",2011
"王秋金","Taiwan","3.59",2017
"peter schoelfeld, s.a","Guatemala","3.63",2017
"coffee planet corporation s.a","Honduras","3.67",2017
"compagnie sucrière de bel ombre ltd","Mauritius","3.63",2016
"bourbon specialty coffees","Brazil","3.67",2015
"shwe yin mar coffee","Myanmar","3.67",2015
"outspan guatemala s.a.","Guatemala","3.59",2014
"exportadora de cafés carmo de minas ltda","Brazil","3.71",2014
"kona pacific farmers cooperative","United States (Hawaii)","3.67",2014
"exportcafe","Guatemala","3.75",2013
"cafeorganico.mx","Mexico","3.63",2012
"cadexsa","Honduras","3.71",2016
"宸嶧國際","Taiwan","3.59",2014
"lusso coffee lab","El Salvador","3.59",2014
"yunnan new century tech inc.","China","3.54",2014
"blossom valley宸嶧國際","Taiwan","3.63",13
"ecomtrading","Mexico","3.59",2012
"beneficio custepec s.a. de c.v.","Mexico","3.54",2012
"sangana commodities k limited","Burundi","3.63",2016
"delfina farm","Tanzania, United Republic Of","3.59",2015
"kongoni estate","Tanzania, United Republic Of","3.59",2014
"blossom valley宸嶧國際","Taiwan","3.63",2013
"unex guatemala, s.a.","Guatemala","3.67",2013
"estrategias constructivas corzu s.a. de c.v.","Mexico","3.54",2012
"cqi","United States (Hawaii)","3.75",2012
NULL,"Ethiopia","3.63",2010
"volcafe ltda.","Brazil","3.67",2017
"cigrah s.a de c.v","Honduras","3.63",2017
"cafe don balbino s.c. de r.l. de c.v.","Mexico","3.59",2016
"waylead industrial co, ltd.","Myanmar","3.54",2015
NULL,"Myanmar","3.5",2015
"zeas escobar y compañía limitada","Nicaragua","3.46",2015
"kona pacific farmers cooperative","United States (Hawaii)","3.54",2014
"costco wholesale industries","Colombia","4.0",2014
"blossom valley宸嶧國際","Taiwan","3.54",2013
"the coffee source inc.","Guatemala","3.59",2013
NULL,"Mexico","3.67",2012
"sunvirtue co., ltd.","Vietnam","3.63",2017
"exportadora atlantic s.a","Nicaragua","3.54",2015
"cadexsa","Honduras","3.63",2015
"unex guatemala, s.a.","Guatemala","3.67",2013
"café katsina","Mexico","3.54",2012
"cafeorganico.mx","Mexico","3.71",2012
"cafes de naranjal s.a. de c.v","Mexico","3.67",2012
"unex guatemala, s.a.","Guatemala","3.67",2012
NULL,"United States (Hawaii)","3.75",2011
"carmo coffees","Brazil","3.59",2017
"宸嶧國際","Taiwan","3.63",2014
"costco wholesale industries","Nicaragua","3.59",2014
"blossom valley宸嶧國際","Taiwan","3.63",2013
"blossom valley宸嶧國際","Taiwan","3.63",2013
"blossom valley宸嶧國際","Taiwan","3.63",2013
"cafeorganico.mx","Mexico","3.59",2012
NULL,"Mexico","3.54",2012
"comercial internacional exportadora, s.a.","Nicaragua","3.54",2017
"ngu shwe li coffee estate","Myanmar","3.67",2015
"globus coffee","Mexico","3.88",2014
"blossom valley宸嶧國際","Taiwan","3.63",2013
"doi tung development project","Thailand","3.34",2013
NULL,"Mexico","3.63",2012
NULL,"Mexico","3.67",2012
NULL,"Ethiopia","3.71",2010
"federacion nacional de cafeteros","Colombia","3.84",2015
"kona pacific farmers cooperative","United States (Hawaii)","3.5",2014
"finca triunfo verde, s.c.","Mexico","3.54",2013
"industrializadora de kaffee andes s.a. de c.v.","Mexico","3.59",2012
NULL,"Mexico","3.59",2012
NULL,"Mexico","3.54",2012
NULL,"Mexico","3.63",2012
"cafetalera la asunción s.a. de c.v.","Mexico","3.67",2012
NULL,"United States (Hawaii)","3.71",2011
"taylor winch (coffee) ltd","Kenya","3.54",2017
"unex guatemala, s.a.","Guatemala","3.63",2017
"asociación aldea global jinotega","Nicaragua","3.59",2015
NULL,"Mexico","3.54",2012
"kona pacific farmers cooperative","United States (Hawaii)","3.54",2012
"unex guatemala, s.a.","Guatemala","3.71",2017
"red on tree co., ltd.","Taiwan","3.67",2015
"red on tree co., ltd.","Taiwan","3.54",2014
"doi tung development project","Thailand","3.54",2014
"sustainable harvest","Peru","3.54",2014
"the coffee source inc.","Costa Rica","3.75",2013
"union ramal santa cruz spr de ri","Mexico","3.54",2013
"comon yaj noptic s. de ss","Mexico","3.54",2013
"finca triunfo verde, s.c.","Mexico","3.54",2013
"cafeorganico.mx","Mexico","3.59",2012
"ecomtrading","Mexico","3.63",2012
"lusso coffee lab","Guatemala","3.67",2012
"cafe montegrande","Mexico","3.42",2012
"unex guatemala, s.a.","Guatemala","3.71",2017
"consejo salvadoreño del café","El Salvador","3.54",2017
"doi tung development project","Thailand","3.59",2014
"unex guatemala, s.a.","Guatemala","3.5",2013
"union ramal santa cruz spr de ri","Mexico","3.63",2013
NULL,"Mexico","3.59",2012
"ecomtrading","Mexico","3.59",2012
NULL,"Thailand","3.59",2010
"cafetera el grande s.a. de c.v.","Mexico","3.5",2012
"beneficio custepec s.a. de c.v.","Mexico","3.46",2012
NULL,"Colombia","3.59",2011
NULL,"Guatemala","3.5",2011
"cooperativa el gorrion r.l","Nicaragua","3.46",2015
"blossom valley宸嶧國際","Taiwan","3.5",2015
"exportadora de cafe condor s.a","Colombia","3.75",2013
"beneficio custepec s.a. de c.v.","Mexico","3.54",2012
NULL,"Mexico","3.67",2012
"unex guatemala, s.a.","Guatemala","3.67",2014
"outspan guatemala s.a.","Guatemala","3.67",2014
"cafessisimo compañia s.a. de c.v.","Mexico","3.42",2012
"royal 1750 coffee","Cote d?Ivoire","3.63",2017
"the coffee source inc.","Colombia","3.63",2014
NULL,"Mexico","3.5",2012
NULL,"Mexico","3.59",2012
"unex guatemala, s.a.","Guatemala","3.25",2012
"red on tree co., ltd.","Taiwan","3.42",2014
"cafes de naranjal s.a. de c.v","Mexico","3.5",2012
"unex guatemala, s.a.","Guatemala","3.71",2017
"coffee planet corporation s.a","Honduras","3.5",2017
"unex guatemala, s.a.","Guatemala","3.5",2016
"mercon guatemala s.a.","Guatemala","3.59",2015
"s&d coffee and tea","Costa Rica","3.71",2013
"cafeorganico.mx","Mexico","3.54",2012
NULL,"Mexico","3.46",2012
NULL,"Mexico","3.38",2010
"unex guatemala, s.a.","Guatemala","3.84",2017
"hacienda alto grande, llc.","United States (Puerto Rico)","3.54",2014
"cafeorganico.mx","Mexico","3.5",2012
"productores e industrializadores de café orgánico la fe s.c. de r.l.","Mexico","3.54",2012
NULL,"Mexico","3.63",2012
NULL,NULL,"3.38",2011
"outspan guatemala s.a.","Guatemala","3.59",2014
"cafes finos de exportacion s de r.l.","Honduras","3.5",2014
"sustainable harvest","Peru","3.59",2013
"café monteabuelo s.a. de c.v.","Mexico","3.54",2012
"cafeorganico.mx","Mexico","3.59",2012
"café pico de loro","Mexico","3.42",2012
"ecomtrading","Mexico","3.5",2013
"cafeorganico.mx","Mexico","3.5",2012
"exportadora atlantic s.a","Nicaragua","3.5",2017
"kona pacific farmers cooperative","United States (Hawaii)","3.46",2014
"unex guatemala, s.a.","Guatemala","3.54",2013
"empagri s.p.r. de r.l. de c.v.","Mexico","3.42",2012
NULL,"Mexico","3.67",2012
NULL,"Mexico","3.59",2012
"yunnan louis herbs r& d center","China","3.46",2014
NULL,"Mexico","3.46",2012
"exportadora atlantic s.a","Nicaragua","3.5",2016
"exportadora atlantic s.a","Nicaragua","3.54",2015
"outspan guatemala s.a.","Guatemala","3.59",2014
"red on tree co., ltd.","Taiwan","3.38",2014
"ecomtrading","Mexico","3.5",2012
"organizaciones de productores de cafe colimense sa de cv","Mexico","3.79",2012
NULL,"United States (Hawaii)","3.42",2011
"unión de ejidos san fernando","Mexico","3.38",2014
"villa talea café","Mexico","3.42",2012
NULL,"Mexico","3.59",2012
"bourbon specialty coffees","Brazil","3.5",2014
"cafeorganico.mx","Mexico","3.59",2012
"kona pacific farmers cooperative","United States (Hawaii)","3.88",2014
"outspan guatemala s.a.","Guatemala","3.25",2014
"unex guatemala, s.a.","Guatemala","3.59",2013
"asociación agricola local de productores de café de huautla de jimenez        ","Mexico","3.63",2012
"unex guatemala, s.a.","Guatemala","3.04",2012
"kona pacific farmers cooperative","United States (Hawaii)","3.75",2015
"kona pacific farmers cooperative","United States (Hawaii)","3.67",2012
"pt. shriya artha nusantara","Indonesia","3.42",2017
NULL,"Mexico","3.42",2012
"taiwan coffee laboratory","Taiwan","3.54",2017
"cafes finos de exportacion s de r.l.","Honduras","3.5",2014
"kona pacific farmers cooperative","United States (Hawaii)","3.67",2014
"outspan guatemala s.a.","Guatemala","3.63",2014
"greenhouse coffee china","China","3.59",2013
"unex guatemala, s.a.","Guatemala","3.42",2013
"industrializadora de kaffee andes s.a. de c.v.","Mexico","3.67",2012
NULL,"Colombia","3.59",2011
"santa laura exportadora de cafe s.l.e.c. s.a.","Costa Rica","3.63",2015
NULL,"Mexico","3.63",2012
"unex guatemala, s.a.","Guatemala","3.09",2012
"beneficiadora norteña de cafe, s. a. (bencafe)","Nicaragua","3.5",2016
"green mountain coffee","Brazil","3.38",2014
"unex guatemala, s.a.","Guatemala","3.42",2013
"red on tree co., ltd.","Taiwan","3.38",2013
"kona pacific farmers cooperative","United States (Hawaii)","3.84",2013
NULL,"Mexico","3.38",2012
"unex guatemala, s.a.","Guatemala","3.46",2013
"ipanema coffees","Brazil","3.67",2017
"outspan guatemala s.a.","Guatemala","3.5",2014
"cafeorganico.mx","Mexico","3.5",2012
"haiti coffee","Haiti","3.42",2014
"kona pacific farmers cooperative","United States (Hawaii)","3.46",2014
"industrializadora de kaffee andes s.a. de c.v.","Mexico","3.5",2012
"tony's coffee and teas, inc.","Peru","3.88",2015
"olam japan","India","3.67",2017
NULL,"Mexico","3.17",2010
"asociación nacional del café - anacafe -","Guatemala","3.25",2012
"exportadora moretto s.a. de c.v.","Mexico","3.29",2012
"unex guatemala, s.a.","Guatemala","3.5",2012
"eduardo ambrocio","Guatemala","3.25",2012
"kona pacific farmers cooperative","United States (Hawaii)","3.54",2014
"kona pacific farmers cooperative","United States (Hawaii)","3.67",2014
"cafeorganico.mx","Mexico","3.5",2012
NULL,"Indonesia","3.5",2012
"el mejor café","Mexico","3.42",2012
"cafes finos de exportacion s de r.l.","Honduras","3.42",2014
"prime3","Philippines","3.25",2013
"volcafe ltda.","Brazil","3.5",2017
"unex guatemala, s.a.","Guatemala","3.79",2012
"unex guatemala, s.a.","Guatemala","3.25",2012
"productores e industrializadores de café orgánico la fe s.c. de r.l.","Mexico","3.63",2012
"sposel s. de s.s.","Mexico","3.46",2012
"cafe montegrande","Mexico","3.42",2012
"union regional de cafeticultores de la mazateca alta","Mexico","3.59",2012
"grupo juvenil magtayani ac","Mexico","3.46",2012
"cafeorganico.mx","Mexico","3.38",2012
NULL,"Mexico","3.38",2012
"unex guatemala, s.a.","Guatemala","3.25",2012
"unex guatemala, s.a.","Guatemala","3.34",2012
"cesmach s.c.","Mexico","3.5",2013
"kona pacific farmers cooperative","United States (Hawaii)","3.63",2014
"unex guatemala, s.a.","Guatemala","3.17",2013
NULL,"Mexico","3.29",2012
NULL,"Mexico","3.21",2012
NULL,"Mexico","3.5",2012
"kona pacific farmers cooperative","United States (Hawaii)","3.59",2012
